Factor,Año,Codigo Municipio,Municipio,Nivel Académico,Valor,Tipo de Información
Deserción,2015,25758,Sopó,Secundaria,0.02178,Oficial
Deserción,2015,25758,Sopó,Media,0.005505,Oficial
Deserción,2015,25758,Sopó,Transición,0.015789,No Oficial
Deserción,2015,25758,Sopó,Primaria,0.003145,No Oficial
Deserción,2015,25758,Sopó,Secundaria,0.005155,No Oficial
Deserción,2015,25758,Sopó,Media,,No Oficial
Deserción,2015,25785,Tabio,Transición,0.036082,Oficial
Deserción,2015,25785,Tabio,Primaria,0.007847,Oficial
Deserción,2015,25785,Tabio,Secundaria,0.058401,Oficial
Deserción,2015,25785,Tabio,Media,0.047264,Oficial
Deserción,2015,25785,Tabio,Transición,0.02069,No Oficial
Deserción,2015,25785,Tabio,Primaria,0.007797,No Oficial
Deserción,2015,25785,Tabio,Secundaria,0.013245,No Oficial
Deserción,2015,25785,Tabio,Media,,No Oficial
Deserción,2015,25799,Tenjo,Transición,0.038596,Oficial
Deserción,2015,25799,Tenjo,Primaria,0.024763,Oficial
Deserción,2015,25799,Tenjo,Secundaria,0.057068,Oficial
Deserción,2015,25799,Tenjo,Media,0.068878,Oficial
Deserción,2015,25799,Tenjo,Transición,0.028986,No Oficial
Deserción,2015,25799,Tenjo,Primaria,0.010491,No Oficial
Deserción,2015,25799,Tenjo,Secundaria,0.014315,No Oficial
Deserción,2015,25799,Tenjo,Media,0.001661,No Oficial
Deserción,2015,25817,Tocancipá,Transición,0.021484,Oficial
Deserción,2015,25817,Tocancipá,Primaria,0.010603,Oficial
Deserción,2015,25817,Tocancipá,Secundaria,0.035805,Oficial
Deserción,2015,25817,Tocancipá,Media,0.016049,Oficial
Deserción,2015,25817,Tocancipá,Transición,,No Oficial
Deserción,2015,25817,Tocancipá,Primaria,0.004594,No Oficial
Deserción,2015,25817,Tocancipá,Secundaria,0.002481,No Oficial
Deserción,2015,25817,Tocancipá,Media,,No Oficial
Deserción,2015,25899,Zipaquirá,Transición,0.030242,Oficial
Deserción,2015,25899,Zipaquirá,Primaria,0.024422,Oficial
Deserción,2015,25899,Zipaquirá,Secundaria,0.065903,Oficial
Deserción,2015,25899,Zipaquirá,Media,0.039909,Oficial
Deserción,2015,25899,Zipaquirá,Transición,0.018443,No Oficial
Deserción,2015,25899,Zipaquirá,Primaria,0.019565,No Oficial
Deserción,2015,25899,Zipaquirá,Secundaria,0.022302,No Oficial
Deserción,2015,25899,Zipaquirá,Media,0.008949,No Oficial
Deserción,2016,25126,Cajicá,Transición,0.023214,Oficial
Deserción,2016,25126,Cajicá,Primaria,0.015643,Oficial
Deserción,2016,25126,Cajicá,Secundaria,0.051017,Oficial
Deserción,2016,25126,Cajicá,Media,0.018447,Oficial
Deserción,2016,25126,Cajicá,Transición,0.028463,No Oficial
Deserción,2016,25126,Cajicá,Primaria,0.017131,No Oficial
Deserción,2016,25126,Cajicá,Secundaria,0.003958,No Oficial
Deserción,2016,25126,Cajicá,Media,0.0033,No Oficial
Deserción,2016,25175,Chía,Transición,0.033755,Oficial
Deserción,2016,25175,Chía,Primaria,0.027643,Oficial
Deserción,2016,25175,Chía,Secundaria,0.046245,Oficial
Deserción,2016,25175,Chía,Media,0.021289,Oficial
Deserción,2016,25175,Chía,Transición,0.081612,No Oficial
Deserción,2016,25175,Chía,Primaria,0.039951,No Oficial
Deserción,2016,25175,Chía,Secundaria,0.033314,No Oficial
Deserción,2016,25175,Chía,Media,0.022282,No Oficial
Deserción,2016,25200,Cogua,Transición,0.031963,Oficial
Deserción,2016,25200,Cogua,Primaria,0.026831,Oficial
Deserción,2016,25200,Cogua,Secundaria,0.0488,Oficial
Deserción,2016,25200,Cogua,Media,0.038549,Oficial
Deserción,2016,25200,Cogua,Transición,,No Oficial
Deserción,2016,25200,Cogua,Primaria,0.005556,No Oficial
Deserción,2016,25200,Cogua,Secundaria,0.003597,No Oficial
Deserción,2016,25200,Cogua,Media,,No Oficial
Deserción,2016,25214,Cota,Transición,0.026455,Oficial
Deserción,2016,25214,Cota,Primaria,0.015949,Oficial
Deserción,2016,25214,Cota,Secundaria,0.019409,Oficial
Deserción,2016,25214,Cota,Media,0.017021,Oficial
Deserción,2016,25214,Cota,Transición,0.02244,No Oficial
Deserción,2016,25214,Cota,Primaria,0.01004,No Oficial
Deserción,2016,25214,Cota,Secundaria,0.012634,No Oficial
Deserción,2016,25214,Cota,Media,0.009599,No Oficial
Deserción,2016,25295,Gachancipá,Transición,0.047297,Oficial
Deserción,2016,25295,Gachancipá,Primaria,0.031015,Oficial
Deserción,2016,25295,Gachancipá,Secundaria,0.050713,Oficial
Deserción,2016,25295,Gachancipá,Media,0.02439,Oficial
Deserción,2016,25295,Gachancipá,Transición,,No Oficial
Deserción,2016,25295,Gachancipá,Primaria,0.003279,No Oficial
Deserción,2016,25295,Gachancipá,Secundaria,,No Oficial
Deserción,2016,25295,Gachancipá,Media,,No Oficial
Deserción,2016,25486,Nemocón,Transición,0.024272,Oficial
Deserción,2016,25486,Nemocón,Primaria,0.016043,Oficial
Deserción,2016,25486,Nemocón,Secundaria,0.038232,Oficial
Deserción,2016,25486,Nemocón,Media,0.035599,Oficial
Deserción,2016,25486,Nemocón,Transición,,No Oficial
Deserción,2016,25486,Nemocón,Primaria,0.007813,No Oficial
Deserción,2016,25486,Nemocón,Secundaria,0.04336,No Oficial
Deserción,2016,25486,Nemocón,Media,0.018519,No Oficial
Deserción,2016,25758,Sopó,Transición,0.043321,Oficial
Deserción,2016,25758,Sopó,Primaria,0.011494,Oficial
Deserción,2016,25758,Sopó,Secundaria,0.01416,Oficial
Deserción,2016,25758,Sopó,Media,,Oficial
Deserción,2016,25758,Sopó,Transición,0.02454,No Oficial
Deserción,2016,25758,Sopó,Primaria,0.005908,No Oficial
Deserción,2016,25758,Sopó,Secundaria,0.002653,No Oficial
Deserción,2016,25758,Sopó,Media,,No Oficial
Deserción,2016,25785,Tabio,Transición,0.027322,Oficial
Deserción,2016,25785,Tabio,Primaria,0.012389,Oficial
Deserción,2016,25785,Tabio,Secundaria,0.040117,Oficial
Deserción,2016,25785,Tabio,Media,0.016746,Oficial
Deserción,2016,25785,Tabio,Transición,0.007937,No Oficial
Deserción,2016,25785,Tabio,Primaria,0.032847,No Oficial
Deserción,2016,25785,Tabio,Secundaria,0.018692,No Oficial
Deserción,2016,25785,Tabio,Media,0.008197,No Oficial
Deserción,2016,25799,Tenjo,Transición,0.049793,Oficial
Deserción,2016,25799,Tenjo,Primaria,0.021898,Oficial
Deserción,2016,25799,Tenjo,Secundaria,0.049239,Oficial
Deserción,2016,25799,Tenjo,Media,0.031579,Oficial
Deserción,2016,25799,Tenjo,Transición,0.008584,No Oficial
Deserción,2016,25799,Tenjo,Primaria,0.00663,No Oficial
Deserción,2016,25799,Tenjo,Secundaria,0.010225,No Oficial
Deserción,2016,25799,Tenjo,Media,0.009042,No Oficial
Deserción,2016,25817,Tocancipá,Transición,0.040921,Oficial
Deserción,2016,25817,Tocancipá,Primaria,0.016361,Oficial
Deserción,2016,25817,Tocancipá,Secundaria,0.032627,Oficial
Deserción,2016,25817,Tocancipá,Media,0.023095,Oficial
Deserción,2016,25817,Tocancipá,Transición,,No Oficial
Deserción,2016,25817,Tocancipá,Primaria,0.005571,No Oficial
Deserción,2016,25817,Tocancipá,Secundaria,0.006508,No Oficial
Deserción,2016,25817,Tocancipá,Media,0.007407,No Oficial
Deserción,2016,25899,Zipaquirá,Transición,0.039871,Oficial
Deserción,2016,25899,Zipaquirá,Primaria,0.027123,Oficial
Deserción,2016,25899,Zipaquirá,Secundaria,0.070688,Oficial
Deserción,2016,25899,Zipaquirá,Media,0.033333,Oficial
Deserción,2016,25899,Zipaquirá,Transición,0.057692,No Oficial
Deserción,2016,25899,Zipaquirá,Primaria,0.008737,No Oficial
Deserción,2016,25899,Zipaquirá,Secundaria,0.010969,No Oficial
Deserción,2016,25899,Zipaquirá,Media,0.002169,No Oficial
Deserción,2017,25126,Cajicá,Transición,0.031022,Oficial
Deserción,2017,25126,Cajicá,Primaria,0.014403,Oficial
Deserción,2017,25126,Cajicá,Secundaria,0.048537,Oficial
Deserción,2017,25126,Cajicá,Media,0.013245,Oficial
Deserción,2017,25126,Cajicá,Transición,0.064516,No Oficial
Deserción,2017,25126,Cajicá,Primaria,0.004851,No Oficial
Deserción,2017,25126,Cajicá,Secundaria,0.007956,No Oficial
Deserción,2017,25126,Cajicá,Media,0.005822,No Oficial
Deserción,2017,25175,Chía,Transición,0.033014,Oficial
Deserción,2017,25175,Chía,Primaria,0.016559,Oficial
Deserción,2017,25175,Chía,Secundaria,0.027271,Oficial
Deserción,2017,25175,Chía,Media,0.02035,Oficial
Deserción,2017,25175,Chía,Transición,0.065844,No Oficial
Deserción,2017,25175,Chía,Primaria,0.03877,No Oficial
Deserción,2017,25175,Chía,Secundaria,0.033209,No Oficial
Deserción,2017,25175,Chía,Media,0.013889,No Oficial
Deserción,2017,25200,Cogua,Transición,0.034314,Oficial
Deserción,2017,25200,Cogua,Primaria,0.014296,Oficial
Deserción,2017,25200,Cogua,Secundaria,0.041801,Oficial
Deserción,2017,25200,Cogua,Media,0.037383,Oficial
Deserción,2017,25200,Cogua,Transición,,No Oficial
Deserción,2017,25200,Cogua,Primaria,,No Oficial
Deserción,2017,25200,Cogua,Secundaria,,No Oficial
Deserción,2017,25200,Cogua,Media,,No Oficial
Deserción,2017,25214,Cota,Transición,0.036145,Oficial
Deserción,2017,25214,Cota,Primaria,0.027386,Oficial
Deserción,2017,25214,Cota,Secundaria,0.059768,Oficial
Deserción,2017,25214,Cota,Media,0.033113,Oficial
Deserción,2017,25214,Cota,Transición,0.017906,No Oficial
Deserción,2017,25214,Cota,Primaria,0.008378,No Oficial
Deserción,2017,25214,Cota,Secundaria,0.012165,No Oficial
Deserción,2017,25214,Cota,Media,0.007719,No Oficial
Deserción,2017,25295,Gachancipá,Transición,0.057471,Oficial
Deserción,2017,25295,Gachancipá,Primaria,0.024793,Oficial
Deserción,2017,25295,Gachancipá,Secundaria,0.052632,Oficial
Deserción,2017,25295,Gachancipá,Media,0.033654,Oficial
Deserción,2017,25295,Gachancipá,Transición,0.012821,No Oficial
Deserción,2017,25295,Gachancipá,Primaria,,No Oficial
Deserción,2017,25295,Gachancipá,Secundaria,0.008264,No Oficial
Deserción,2017,25295,Gachancipá,Media,,No Oficial
Deserción,2017,25486,Nemocón,Transición,0.044776,Oficial
Deserción,2017,25486,Nemocón,Primaria,0.038869,Oficial
Deserción,2017,25486,Nemocón,Secundaria,0.043584,Oficial
Deserción,2017,25486,Nemocón,Media,0.037162,Oficial
Deserción,2017,25486,Nemocón,Transición,0.0625,No Oficial
Deserción,2017,25486,Nemocón,Primaria,0.021505,No Oficial
Deserción,2017,25486,Nemocón,Secundaria,0.015823,No Oficial
Deserción,2017,25486,Nemocón,Media,0.022472,No Oficial
Deserción,2017,25758,Sopó,Transición,0.035354,Oficial
Deserción,2017,25758,Sopó,Primaria,0.012376,Oficial
Deserción,2017,25758,Sopó,Secundaria,0.020685,Oficial
Deserción,2017,25758,Sopó,Media,0.005093,Oficial
Deserción,2017,25758,Sopó,Transición,0.013333,No Oficial
Deserción,2017,25758,Sopó,Primaria,0.008163,No Oficial
Deserción,2017,25758,Sopó,Secundaria,0.006993,No Oficial
Deserción,2017,25758,Sopó,Media,0.005848,No Oficial
Deserción,2017,25785,Tabio,Transición,0.004975,Oficial
Deserción,2017,25785,Tabio,Primaria,0.003617,Oficial
Deserción,2017,25785,Tabio,Secundaria,0.008637,Oficial
Deserción,2017,25785,Tabio,Media,0.007371,Oficial
Deserción,2017,25785,Tabio,Transición,0.028986,No Oficial
Deserción,2017,25785,Tabio,Primaria,0.011146,No Oficial
Deserción,2017,25785,Tabio,Secundaria,0.014327,No Oficial
Deserción,2017,25785,Tabio,Media,,No Oficial
Deserción,2017,25799,Tenjo,Transición,0.035874,Oficial
Deserción,2017,25799,Tenjo,Primaria,0.017686,Oficial
Deserción,2017,25799,Tenjo,Secundaria,0.035481,Oficial
Deserción,2017,25799,Tenjo,Media,0.041298,Oficial
Deserción,2017,25799,Tenjo,Transición,0.012987,No Oficial
Deserción,2017,25799,Tenjo,Primaria,0.010701,No Oficial
Deserción,2017,25799,Tenjo,Secundaria,0.009306,No Oficial
Deserción,2017,25799,Tenjo,Media,0.00624,No Oficial
Deserción,2017,25817,Tocancipá,Transición,0.037037,Oficial
Deserción,2017,25817,Tocancipá,Primaria,0.016812,Oficial
Deserción,2017,25817,Tocancipá,Secundaria,0.01932,Oficial
Deserción,2017,25817,Tocancipá,Media,0.013809,Oficial
Deserción,2017,25817,Tocancipá,Transición,0.017241,No Oficial
Deserción,2017,25817,Tocancipá,Primaria,0.005369,No Oficial
Deserción,2017,25817,Tocancipá,Secundaria,0.005882,No Oficial
Deserción,2017,25817,Tocancipá,Media,0.024,No Oficial
Deserción,2017,25899,Zipaquirá,Transición,0.031762,Oficial
Deserción,2017,25899,Zipaquirá,Primaria,0.020418,Oficial
Deserción,2017,25899,Zipaquirá,Secundaria,0.05479,Oficial
Deserción,2017,25899,Zipaquirá,Media,0.03221,Oficial
Deserción,2017,25899,Zipaquirá,Transición,0.013468,No Oficial
Deserción,2017,25899,Zipaquirá,Primaria,0.019556,No Oficial
Deserción,2017,25899,Zipaquirá,Secundaria,0.008482,No Oficial
Deserción,2017,25899,Zipaquirá,Media,0.003367,No Oficial
Deserción,2018,25126,Cajicá,Transición,0.012635,Oficial
Deserción,2018,25126,Cajicá,Primaria,0.017544,Oficial
Deserción,2018,25126,Cajicá,Secundaria,0.036242,Oficial
Deserción,2018,25126,Cajicá,Media,0.019,Oficial
Deserción,2018,25126,Cajicá,Transición,0.034632,No Oficial
Deserción,2018,25126,Cajicá,Primaria,0.016931,No Oficial
Deserción,2018,25126,Cajicá,Secundaria,0.012408,No Oficial
Deserción,2018,25126,Cajicá,Media,0.006483,No Oficial
Deserción,2018,25175,Chía,Transición,0.055281,Oficial
Deserción,2018,25175,Chía,Primaria,0.044538,Oficial
Deserción,2018,25175,Chía,Secundaria,0.059421,Oficial
Deserción,2018,25175,Chía,Media,0.022222,Oficial
Deserción,2018,25175,Chía,Transición,0.124871,No Oficial
Deserción,2018,25175,Chía,Primaria,0.0452,No Oficial
Deserción,2018,25175,Chía,Secundaria,0.040338,No Oficial
Deserción,2018,25175,Chía,Media,0.019862,No Oficial
Deserción,2018,25200,Cogua,Transición,0.021459,Oficial
Deserción,2018,25200,Cogua,Primaria,0.01543,Oficial
Deserción,2018,25200,Cogua,Secundaria,0.029412,Oficial
Deserción,2018,25200,Cogua,Media,0.024631,Oficial
Deserción,2018,25200,Cogua,Transición,,No Oficial
Deserción,2018,25200,Cogua,Primaria,0.002532,No Oficial
Deserción,2018,25200,Cogua,Secundaria,0.010753,No Oficial
Deserción,2018,25200,Cogua,Media,,No Oficial
Deserción,2018,25214,Cota,Transición,0.027907,Oficial
Deserción,2018,25214,Cota,Primaria,0.016247,Oficial
Deserción,2018,25214,Cota,Secundaria,0.023873,Oficial
Deserción,2018,25214,Cota,Media,0.009368,Oficial
Deserción,2018,25214,Cota,Transición,0.012894,No Oficial
Deserción,2018,25214,Cota,Primaria,0.009681,No Oficial
Deserción,2018,25214,Cota,Secundaria,0.01374,No Oficial
Deserción,2018,25214,Cota,Media,0.006584,No Oficial
Deserción,2018,25295,Gachancipá,Transición,0.045977,Oficial
Deserción,2018,25295,Gachancipá,Primaria,0.021198,Oficial
Deserción,2018,25295,Gachancipá,Secundaria,0.072271,Oficial
Deserción,2018,25295,Gachancipá,Media,0.017964,Oficial
Deserción,2018,25295,Gachancipá,Transición,0.008696,No Oficial
Deserción,2018,25295,Gachancipá,Primaria,0.004914,No Oficial
Deserción,2018,25295,Gachancipá,Secundaria,,No Oficial
Deserción,2018,25295,Gachancipá,Media,,No Oficial
Deserción,2018,25486,Nemocón,Transición,0.033333,Oficial
Deserción,2018,25486,Nemocón,Primaria,0.026064,Oficial
Deserción,2018,25486,Nemocón,Secundaria,0.04375,Oficial
Deserción,2018,25486,Nemocón,Media,0.024823,Oficial
Deserción,2018,25486,Nemocón,Transición,,No Oficial
Deserción,2018,25486,Nemocón,Primaria,0.003846,No Oficial
Deserción,2018,25486,Nemocón,Secundaria,0.003817,No Oficial
Deserción,2018,25486,Nemocón,Media,0.013889,No Oficial
Deserción,2018,25758,Sopó,Transición,0.009217,Oficial
Deserción,2018,25758,Sopó,Primaria,0.011772,Oficial
Deserción,2018,25758,Sopó,Secundaria,0.020378,Oficial
Deserción,2018,25758,Sopó,Media,0.014134,Oficial
Deserción,2018,25758,Sopó,Transición,,No Oficial
Deserción,2018,25758,Sopó,Primaria,0.005658,No Oficial
Deserción,2018,25758,Sopó,Secundaria,0.004464,No Oficial
Deserción,2018,25758,Sopó,Media,,No Oficial
Deserción,2018,25785,Tabio,Transición,0.016575,Oficial
Deserción,2018,25785,Tabio,Primaria,0.010499,Oficial
Deserción,2018,25785,Tabio,Secundaria,0.014519,Oficial
Deserción,2018,25785,Tabio,Media,0.007673,Oficial
Deserción,2018,25785,Tabio,Transición,0.006993,No Oficial
Deserción,2018,25785,Tabio,Primaria,0.012841,No Oficial
Deserción,2018,25785,Tabio,Secundaria,0.002933,No Oficial
Deserción,2018,25785,Tabio,Media,,No Oficial
Deserción,2018,25799,Tenjo,Transición,0.019231,Oficial
Deserción,2018,25799,Tenjo,Primaria,0.027129,Oficial
Deserción,2018,25799,Tenjo,Secundaria,0.069164,Oficial
Deserción,2018,25799,Tenjo,Media,0.044944,Oficial
Deserción,2018,25799,Tenjo,Transición,0.020725,No Oficial
Deserción,2018,25799,Tenjo,Primaria,0.006329,No Oficial
Deserción,2018,25799,Tenjo,Secundaria,0.007358,No Oficial
Deserción,2018,25799,Tenjo,Media,0.006849,No Oficial
Deserción,2018,25817,Tocancipá,Transición,0.033827,Oficial
Deserción,2018,25817,Tocancipá,Primaria,0.012867,Oficial
Deserción,2018,25817,Tocancipá,Secundaria,0.020833,Oficial
Deserción,2018,25817,Tocancipá,Media,0.017381,Oficial
Deserción,2018,25817,Tocancipá,Transición,0.023438,No Oficial
Deserción,2018,25817,Tocancipá,Primaria,0.004225,No Oficial
Deserción,2018,25817,Tocancipá,Secundaria,0.004073,No Oficial
Deserción,2018,25817,Tocancipá,Media,0.006289,No Oficial
Deserción,2018,25899,Zipaquirá,Transición,0.039404,Oficial
Deserción,2018,25899,Zipaquirá,Primaria,0.020372,Oficial
Deserción,2018,25899,Zipaquirá,Secundaria,0.064131,Oficial
Deserción,2018,25899,Zipaquirá,Media,0.032881,Oficial
Deserción,2018,25899,Zipaquirá,Transición,0.020293,No Oficial
Deserción,2018,25899,Zipaquirá,Primaria,0.009515,No Oficial
Deserción,2018,25899,Zipaquirá,Secundaria,0.010031,No Oficial
Deserción,2018,25899,Zipaquirá,Media,0.003102,No Oficial
Deserción,2019,25126,Cajicá,Transición,0.043771,Oficial
Deserción,2019,25126,Cajicá,Primaria,0.014484,Oficial
Deserción,2019,25126,Cajicá,Secundaria,0.031741,Oficial
Deserción,2019,25126,Cajicá,Media,0.022663,Oficial
Deserción,2019,25126,Cajicá,Transición,0.019724,No Oficial
Deserción,2019,25126,Cajicá,Primaria,0.025587,No Oficial
Deserción,2019,25126,Cajicá,Secundaria,0.016558,No Oficial
Deserción,2019,25126,Cajicá,Media,0.007924,No Oficial
Deserción,2019,25175,Chía,Transición,0.032598,Oficial
Deserción,2019,25175,Chía,Primaria,0.026734,Oficial
Deserción,2019,25175,Chía,Secundaria,0.034224,Oficial
Deserción,2019,25175,Chía,Media,0.013463,Oficial
Deserción,2019,25175,Chía,Transición,0.114637,No Oficial
Deserción,2019,25175,Chía,Primaria,0.046945,No Oficial
Deserción,2019,25175,Chía,Secundaria,0.0356,No Oficial
Deserción,2019,25175,Chía,Media,0.011338,No Oficial
Deserción,2019,25200,Cogua,Transición,0.033333,Oficial
Deserción,2019,25200,Cogua,Primaria,0.014144,Oficial
Deserción,2019,25200,Cogua,Secundaria,0.022169,Oficial
Deserción,2019,25200,Cogua,Media,0.007109,Oficial
Deserción,2019,25200,Cogua,Transición,0.010417,No Oficial
Deserción,2019,25200,Cogua,Primaria,0.007653,No Oficial
Deserción,2019,25200,Cogua,Secundaria,0.007353,No Oficial
Deserción,2019,25200,Cogua,Media,,No Oficial
Deserción,2019,25214,Cota,Transición,0.015789,Oficial
Deserción,2019,25214,Cota,Primaria,0.015949,Oficial
Deserción,2019,25214,Cota,Secundaria,0.038651,Oficial
Deserción,2019,25214,Cota,Media,0.01432,Oficial
Deserción,2019,25214,Cota,Transición,0.019449,No Oficial
Deserción,2019,25214,Cota,Primaria,0.008633,No Oficial
Deserción,2019,25214,Cota,Secundaria,0.009915,No Oficial
Deserción,2019,25214,Cota,Media,0.00464,No Oficial
Deserción,2019,25295,Gachancipá,Transición,0.029762,Oficial
Deserción,2019,25295,Gachancipá,Primaria,0.022026,Oficial
Deserción,2019,25295,Gachancipá,Secundaria,0.035912,Oficial
Deserción,2019,25295,Gachancipá,Media,0.02381,Oficial
Deserción,2019,25295,Gachancipá,Transición,,No Oficial
Deserción,2019,25295,Gachancipá,Primaria,,No Oficial
Deserción,2019,25295,Gachancipá,Secundaria,0.018519,No Oficial
Deserción,2019,25295,Gachancipá,Media,,No Oficial
Deserción,2019,25486,Nemocón,Transición,0.023392,Oficial
Deserción,2019,25486,Nemocón,Primaria,0.030095,Oficial
Deserción,2019,25486,Nemocón,Secundaria,0.041617,Oficial
Deserción,2019,25486,Nemocón,Media,0.010909,Oficial
Deserción,2019,25486,Nemocón,Transición,0.031746,No Oficial
Deserción,2019,25486,Nemocón,Primaria,0.003937,No Oficial
Deserción,2019,25486,Nemocón,Secundaria,0.019608,No Oficial
Deserción,2019,25486,Nemocón,Media,0.038462,No Oficial
Deserción,2019,25758,Sopó,Transición,0.013636,Oficial
Deserción,2019,25758,Sopó,Primaria,0.010352,Oficial
Deserción,2019,25758,Sopó,Secundaria,0.024199,Oficial
Deserción,2019,25758,Sopó,Media,0.015355,Oficial
Deserción,2019,25758,Sopó,Transición,0.02459,No Oficial
Deserción,2019,25758,Sopó,Primaria,0.005698,No Oficial
Deserción,2019,25758,Sopó,Secundaria,0.019565,No Oficial
Deserción,2019,25758,Sopó,Media,,No Oficial
Deserción,2019,25785,Tabio,Transición,0.005747,Oficial
Deserción,2019,25785,Tabio,Primaria,0.006843,Oficial
Deserción,2019,25785,Tabio,Secundaria,0.018762,Oficial
Deserción,2019,25785,Tabio,Media,0.005076,Oficial
Deserción,2019,25785,Tabio,Transición,0.02649,No Oficial
Deserción,2019,25785,Tabio,Primaria,0.021667,No Oficial
Deserción,2019,25785,Tabio,Secundaria,0.008772,No Oficial
Deserción,2019,25785,Tabio,Media,,No Oficial
Deserción,2019,25799,Tenjo,Transición,0.045455,Oficial
Deserción,2019,25799,Tenjo,Primaria,0.027149,Oficial
Deserción,2019,25799,Tenjo,Secundaria,0.042202,Oficial
Deserción,2019,25799,Tenjo,Media,0.024615,Oficial
Deserción,2019,25799,Tenjo,Transición,0.00995,No Oficial
Deserción,2019,25799,Tenjo,Primaria,0.010482,No Oficial
Deserción,2019,25799,Tenjo,Secundaria,0.010638,No Oficial
Deserción,2019,25799,Tenjo,Media,0.007207,No Oficial
Deserción,2019,25817,Tocancipá,Transición,0.02381,Oficial
Deserción,2019,25817,Tocancipá,Primaria,0.012125,Oficial
Deserción,2019,25817,Tocancipá,Secundaria,0.024923,Oficial
Deserción,2019,25817,Tocancipá,Media,0.033643,Oficial
Deserción,2019,25817,Tocancipá,Transición,,No Oficial
Deserción,2019,25817,Tocancipá,Primaria,0.004178,No Oficial
Deserción,2019,25817,Tocancipá,Secundaria,0.002004,No Oficial
Deserción,2019,25817,Tocancipá,Media,0.004878,No Oficial
Deserción,2019,25899,Zipaquirá,Transición,0.041667,Oficial
Deserción,2019,25899,Zipaquirá,Primaria,0.025482,Oficial
Deserción,2019,25899,Zipaquirá,Secundaria,0.043241,Oficial
Deserción,2019,25899,Zipaquirá,Media,0.03666,Oficial
Deserción,2019,25899,Zipaquirá,Transición,0.062845,No Oficial
Deserción,2019,25899,Zipaquirá,Primaria,0.006028,No Oficial
Deserción,2019,25899,Zipaquirá,Secundaria,0.00699,No Oficial
Deserción,2019,25899,Zipaquirá,Media,0.011677,No Oficial
Deserción,2020,25126,Cajicá,Transición,0.015306,Oficial
Deserción,2020,25126,Cajicá,Primaria,0.013803,Oficial
Deserción,2020,25126,Cajicá,Secundaria,0.022735,Oficial
Deserción,2020,25126,Cajicá,Media,0.014822,Oficial
Deserción,2020,25126,Cajicá,Transición,0.116393,No Oficial
Deserción,2020,25126,Cajicá,Primaria,0.054849,No Oficial
Deserción,2020,25126,Cajicá,Secundaria,0.037267,No Oficial
Deserción,2020,25126,Cajicá,Media,0.028221,No Oficial
Deserción,2020,25175,Chía,Transición,0.017415,Oficial
Deserción,2020,25175,Chía,Primaria,0.014458,Oficial
Deserción,2020,25175,Chía,Secundaria,0.01014,Oficial
Deserción,2020,25175,Chía,Media,0.029212,Oficial
Deserción,2020,25175,Chía,Transición,0.086066,No Oficial
Deserción,2020,25175,Chía,Primaria,0.033017,No Oficial
Deserción,2020,25175,Chía,Secundaria,0.020417,No Oficial
Deserción,2020,25175,Chía,Media,0.005672,No Oficial
Deserción,2020,25200,Cogua,Transición,0.02682,Oficial
Deserción,2020,25200,Cogua,Primaria,0.005413,Oficial
Deserción,2020,25200,Cogua,Secundaria,0.000742,Oficial
Deserción,2020,25200,Cogua,Media,0.015766,Oficial
Deserción,2020,25200,Cogua,Transición,0.063636,No Oficial
Deserción,2020,25200,Cogua,Primaria,0.007463,No Oficial
Deserción,2020,25200,Cogua,Secundaria,0.003472,No Oficial
Deserción,2020,25200,Cogua,Media,,No Oficial
Deserción,2020,25214,Cota,Transición,0.009434,Oficial
Deserción,2020,25214,Cota,Primaria,0.014354,Oficial
Deserción,2020,25214,Cota,Secundaria,0.020921,Oficial
Deserción,2020,25214,Cota,Media,0.034858,Oficial
Deserción,2020,25214,Cota,Transición,0.048093,No Oficial
Deserción,2020,25214,Cota,Primaria,0.012732,No Oficial
Deserción,2020,25214,Cota,Secundaria,0.010436,No Oficial
Deserción,2020,25214,Cota,Media,0.023876,No Oficial
Deserción,2020,25295,Gachancipá,Transición,0.010638,Oficial
Deserción,2020,25295,Gachancipá,Primaria,0.009136,Oficial
Deserción,2020,25295,Gachancipá,Secundaria,0.01005,Oficial
Deserción,2020,25295,Gachancipá,Media,0.00463,Oficial
Deserción,2020,25295,Gachancipá,Transición,0.065217,No Oficial
Deserción,2020,25295,Gachancipá,Primaria,0.008734,No Oficial
Deserción,2020,25295,Gachancipá,Secundaria,0.039106,No Oficial
Deserción,2020,25295,Gachancipá,Media,,No Oficial
Deserción,2020,25486,Nemocón,Transición,0.028902,Oficial
Deserción,2020,25486,Nemocón,Primaria,0.016594,Oficial
Deserción,2020,25486,Nemocón,Secundaria,0.037199,Oficial
Deserción,2020,25486,Nemocón,Media,0.028777,Oficial
Deserción,2020,25486,Nemocón,Transición,0.173077,No Oficial
Deserción,2020,25486,Nemocón,Primaria,0.077519,No Oficial
Deserción,2020,25486,Nemocón,Secundaria,0.038043,No Oficial
Deserción,2020,25486,Nemocón,Media,0.043478,No Oficial
Deserción,2020,25758,Sopó,Transición,0.008097,Oficial
Deserción,2020,25758,Sopó,Primaria,0.012108,Oficial
Deserción,2020,25758,Sopó,Secundaria,0.017881,Oficial
Deserción,2020,25758,Sopó,Media,0.026423,Oficial
Deserción,2020,25758,Sopó,Transición,0.075342,No Oficial
Deserción,2020,25758,Sopó,Primaria,0.026912,No Oficial
